0,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.0213373,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.0494087,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.059617,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.0830176,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.100443,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.120996,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.140362,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.160461,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.180462,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.199871,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.220366,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.240595,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.260616,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.279913,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.29977,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.320385,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.340739,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.360436,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.379719,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.400749,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.420254,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.44047,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.4604,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.479677,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.501086,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.519562,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.540348,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.560745,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.579714,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.600457,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.620004,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.640333,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.659738,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.680155,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.700826,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.721357,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.741067,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.759902,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.780532,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.800038,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.821854,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.839776,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.859697,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.88035,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.899697,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.921342,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.939842,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.961833,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.980178,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
0.9997,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
1.01976,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
1.04069,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
1.0595,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
1.08003,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
1.1001,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
1.11989,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
1.13959,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
1.16215,0.5545,-3.32727e-12,0.508499,0,0,0,0,0,0
